token_a,token_b,count
see,whatever,1
tough,variant,1
tough,whatever,1
variant,whatever,1
apple,case,1
apple,cool,1
apple,even,1
apple,feel,1
apple,programmable,1
apple,would,1
button,case,1
button,cool,1
button,feel,1
button,programmable,1
button,would,1
case,cool,1
case,end,1
case,even,1
case,intelligence,1
case,programmable,1
case,say,1
case,would,1
cool,end,1
cool,even,1
cool,intelligence,1
cool,maybe,1
cool,programmable,1
cool,say,1
end,even,1
end,feel,1
end,intelligence,1
end,maybe,1
end,programmable,1
end,would,1
even,feel,1
even,intelligence,1
even,maybe,1
even,programmable,1
even,say,1
even,would,1
feel,intelligence,1
feel,maybe,1
feel,programmable,1
feel,say,1
intelligence,programmable,1
intelligence,say,1
intelligence,would,1
maybe,programmable,1
maybe,say,1
maybe,would,1
programmable,say,1
programmable,would,1
say,would,1
area,comfortable,1
area,cool,1
area,feel,1
area,hand,1
area,holding,1
area,press,1
area,pressing,1
area,shift,1
area,would,1
area,yeah,1
comfortable,cool,1
comfortable,feel,1
comfortable,hand,1
comfortable,holding,1
comfortable,press,1
comfortable,pressing,1
comfortable,shift,1
comfortable,would,1
comfortable,yeah,1
cool,hand,1
cool,holding,1
cool,press,1
cool,pressing,1
cool,shift,1
cool,yeah,1
feel,hand,1
feel,press,1
feel,pressing,1
feel,shift,1
feel,yeah,1
hand,holding,1
hand,pressing,1
hand,would,1
hand,yeah,1
holding,press,1
holding,pressing,1
holding,shift,1
holding,would,1
holding,yeah,1
press,pressing,1
press,would,1
press,yeah,1
pressing,shift,1
pressing,would,1
pressing,yeah,1
shift,would,1
shift,yeah,1
would,yeah,1
hand,hold,1
hand,idea,1
hand,left,1
hand,lining,1
hand,phone,1
hand,right,1
hand,smaller,1
hold,left,1
hold,lining,1
hold,phone,1
hold,right,1
hold,shift,1
hold,smaller,1
idea,left,1
idea,lining,1
idea,phone,1
idea,right,1
idea,shift,1
idea,smaller,1
left,lining,1
left,phone,1
left,press,1
left,right,1
left,shift,1
left,smaller,1
lining,phone,1
lining,press,1
lining,right,1
lining,shift,1
lining,smaller,1
phone,press,1
phone,shift,1
phone,smaller,1
press,right,1
press,smaller,1
right,shift,1
right,smaller,1
shift,smaller,1
bit,hold,1
bit,idea,1
bit,press,1
bit,slide,1
hold,little,1
hold,slide,1
idea,little,1
idea,slide,1
little,press,1
little,slide,1
press,slide,1
also,black,1
also,hand,1
also,motion,1
also,next,1
also,obviously,1
black,got,1
black,hand,1
black,motion,1
black,next,1
black,obviously,1
got,hand,1
got,motion,1
got,next,1
got,obviously,1
got,pro,1
hand,model,1
hand,motion,1
hand,next,1
hand,obviously,1
hand,pro,1
model,motion,1
model,next,1
model,obviously,1
motion,next,1
motion,obviously,1
motion,pro,1
next,obviously,1
bigger,camera,1
bigger,feel,1
bigger,material,1
bigger,much,1
bigger,pro,1
bigger,section,1
bigger,used,1
camera,existing,1
camera,feel,1
camera,material,1
camera,much,1
camera,pro,1
camera,used,1
existing,feel,1
existing,layout,1
existing,material,1
existing,much,1
existing,section,1
feel,layout,1
feel,much,1
layout,material,1
layout,much,1
layout,pro,1
layout,used,1
material,pro,1
material,section,1
material,used,1
much,pro,1
much,section,1
much,used,1
pro,section,1
section,used,1
actual,apple,1
actual,color,1
actual,imagine,1
actual,indicative,1
actual,sometimes,1
actual,two,1
actual,using,1
actual,way,1
apple,identical,1
apple,imagine,1
apple,indicative,1
apple,material,1
apple,sometimes,1
apple,two,1
apple,using,1
apple,way,1
color,identical,1
color,imagine,1
color,indicative,1
color,material,1
color,two,1
color,using,1
identical,imagine,1
identical,indicative,1
identical,two,1
identical,using,1
identical,way,1
imagine,indicative,1
imagine,material,1
imagine,sometimes,1
imagine,two,1
imagine,using,1
imagine,way,1
indicative,material,1
indicative,sometimes,1
indicative,two,1
indicative,using,1
indicative,way,1
material,sometimes,1
material,two,1
material,using,1
material,way,1
sometimes,two,1
sometimes,using,1
two,way,1
using,way,1
black,case,1
black,maybe,1
black,mentioned,1
black,sometimes,1
black,way,1
case,kind,1
case,mentioned,1
case,quite,1
case,recent,1
case,sometimes,1
case,variant,1
case,way,1
color,maybe,1
color,mentioned,1
color,variant,1
kind,maybe,1
kind,mentioned,1
kind,sometimes,1
kind,variant,1
kind,way,1
maybe,mentioned,1
maybe,quite,1
maybe,recent,1
maybe,sometimes,1
maybe,variant,1
maybe,way,1
mentioned,quite,1
mentioned,recent,1
mentioned,sometimes,1
mentioned,variant,1
mentioned,way,1
quite,recent,1
quite,sometimes,1
quite,variant,1
quite,way,1
recent,sometimes,1
recent,variant,1
recent,way,1
sometimes,variant,1
variant,way,1
actually,almost,1
actually,existing,1
actually,kind,1
actually,pro,1
actually,recent,1
actually,used,1
almost,black,1
almost,color,1
almost,device,1
almost,little,1
almost,pull,1
almost,recent,1
almost,used,1
apple,existing,1
apple,kind,1
apple,pro,1
apple,recent,1
black,device,1
black,existing,1
black,little,1
black,pull,1
black,used,1
color,existing,1
color,little,1
color,pro,1
color,pull,1
color,used,1
device,existing,1
device,kind,1
device,pro,1
device,pull,1
device,recent,1
device,used,1
existing,little,1
existing,recent,1
kind,little,1
kind,pro,1
kind,pull,1
kind,used,1
little,pull,1
little,recent,1
pro,pull,1
pro,recent,1
pull,recent,1
pull,used,1
recent,used,1
actually,bit,1
actually,find,1
actually,identical,1
actually,interesting,1
actually,let,1
actually,much,1
actually,taller,1
actually,touch,1
bit,case,1
bit,device,1
bit,find,1
bit,let,1
bit,much,1
bit,taller,1
bit,touch,1
case,find,1
case,identical,1
case,interesting,1
case,let,1
case,little,1
case,taller,1
case,touch,1
device,find,1
device,identical,1
device,interesting,1
device,let,1
device,much,1
device,taller,1
device,touch,1
find,identical,1
find,interesting,1
find,little,1
identical,interesting,1
identical,much,1
identical,touch,1
interesting,let,1
interesting,much,1
interesting,taller,1
interesting,touch,1
let,little,1
little,much,1
little,taller,1
little,touch,1
caliper,find,1
caliper,let,1
caliper,model,1
caliper,much,1
caliper,new,1
caliper,old,1
caliper,one,1
caliper,taller,1
caliper,touch,1
caliper,yes,1
find,model,1
find,new,1
find,old,1
find,one,1
find,yes,1
let,old,1
model,much,1
model,new,1
model,old,1
model,touch,1
model,yes,1
much,new,1
much,old,1
much,one,1
much,yes,1
new,old,1
new,taller,1
new,touch,1
new,yes,1
old,one,1
old,taller,1
old,touch,1
old,yes,1
one,taller,1
one,touch,1
one,yes,1
taller,yes,1
touch,yes,1
changed,closer,1
changed,factor,1
changed,form,1
changed,identical,1
changed,lot,1
changed,slightly,1
changed,width,1
changed,yes,1
check,closer,1
check,could,1
check,factor,1
check,form,1
check,identical,1
check,lot,1
check,slightly,1
check,width,1
check,yes,1
closer,could,1
closer,factor,1
closer,form,1
closer,identical,1
closer,let,1
closer,lot,1
closer,slightly,1
closer,width,1
closer,yes,1
could,factor,1
could,form,1
could,identical,1
could,let,1
could,lot,1
could,slightly,1
could,width,1
could,yes,1
factor,let,1
factor,lot,1
factor,slightly,1
factor,yes,1
form,let,1
form,lot,1
form,slightly,1
form,yes,1
identical,lot,1
identical,slightly,1
identical,yes,1
let,lot,1
let,slightly,1
let,width,1
lot,slightly,1
lot,width,1
lot,yes,1
slightly,width,1
slightly,yes,1
width,yes,1
alteration,changed,1
alteration,compared,1
alteration,could,1
alteration,definitely,1
alteration,early,1
alteration,height,1
alteration,material,1
alteration,mockups,1
alteration,significant,1
changed,compared,1
changed,definitely,1
changed,difference,1
changed,height,1
changed,material,1
changed,significant,1
compared,could,1
compared,definitely,1
compared,difference,1
compared,early,1
compared,height,1
compared,material,1
compared,mockups,1
compared,significant,1
could,definitely,1
could,difference,1
could,early,1
could,height,1
could,material,1
could,mockups,1
could,significant,1
definitely,difference,1
definitely,early,1
definitely,height,1
definitely,material,1
definitely,mockups,1
definitely,significant,1
difference,early,1
difference,mockups,1
difference,significant,1
early,height,1
early,material,1
early,significant,1
height,material,1
height,mockups,1
material,mockups,1
material,significant,1
mockups,significant,1
accurate,changed,1
accurate,check,1
accurate,early,1
accurate,iphone,1
accurate,let,1
accurate,mockups,1
accurate,next,1
accurate,pro,1
accurate,taller,1
changed,iphone,1
changed,next,1
changed,taller,1
check,early,1
check,iphone,1
check,mockups,1
check,next,1
check,taller,1
early,iphone,1
early,let,1
early,next,1
early,pro,1
early,taller,1
iphone,mockups,1
iphone,next,1
iphone,taller,1
let,mockups,1
let,next,1
mockups,next,1
mockups,pro,1
mockups,taller,1
next,taller,1
button,check,1
button,let,1
button,like,1
button,look,1
button,max,1
box,got,1
button,white,1
check,like,1
check,look,1
check,max,1
check,silver,1
check,white,1
box,inside,1
let,silver,1
let,white,1
like,max,1
like,pro,1
like,silver,1
like,white,1
look,max,1
box,iphone,1
look,silver,1
look,white,1
max,silver,1
max,white,1
pro,silver,1
pro,white,1
silver,white,1
bigger,button,1
bigger,even,1
bigger,huge,1
bigger,interesting,1
bigger,matte,1
bigger,obviously,1
bigger,phone,1
bigger,plus,1
bigger,silver,1
bigger,thing,1
button,huge,1
button,interesting,1
button,layout,1
button,matte,1
button,phone,1
button,plus,1
button,thing,1
even,huge,1
even,interesting,1
even,layout,1
even,matte,1
even,obviously,1
even,phone,1
even,plus,1
even,silver,1
even,thing,1
huge,interesting,1
huge,layout,1
huge,matte,1
huge,obviously,1
huge,phone,1
huge,plus,1
huge,silver,1
huge,thing,1
interesting,matte,1
interesting,phone,1
interesting,plus,1
interesting,silver,1
interesting,thing,1
layout,matte,1
layout,phone,1
layout,plus,1
layout,silver,1
layout,thing,1
matte,obviously,1
matte,plus,1
matte,silver,1
box,label,1
obviously,phone,1
obviously,silver,1
obviously,thing,1
phone,plus,1
phone,silver,1
plus,silver,1
plus,thing,1
silver,thing,1
compare,existing,1
compare,finish,1
compare,matte,1
compare,max,1
compare,non,1
compare,pro,1
compare,situation,1
compare,thing,1
existing,finish,1
existing,matte,1
existing,max,1
existing,model,1
existing,non,1
existing,situation,1
existing,thing,1
finish,max,1
finish,non,1
finish,pro,1
finish,situation,1
finish,thing,1
matte,max,1
matte,non,1
matte,pro,1
matte,situation,1
max,model,1
max,non,1
max,situation,1
max,thing,1
model,non,1
box,mean,1
model,thing,1
non,pro,1
non,situation,1
non,thing,1
box,number,1
pro,thing,1
situation,thing,1
almost,close,1
almost,margin,1
almost,phone,1
almost,situation,1
almost,taller,1
box,probably,1
got,well,1
close,margin,1
box,something,1
close,phone,1
close,pro,1
close,situation,1
close,taller,1
close,width,1
identical,margin,1
box,tell,1
identical,phone,1
identical,pro,1
identical,situation,1
look,margin,1
look,situation,1
look,taller,1
margin,model,1
margin,phone,1
margin,pro,1
margin,situation,1
margin,taller,1
margin,width,1
model,width,1
phone,pro,1
phone,situation,1
phone,taller,1
phone,width,1
pro,width,1
situation,taller,1
situation,width,1
taller,width,1
actual,close,1
actual,difference,1
actual,model,1
actual,think,1
actual,tolerance,1
bit,close,1
bit,difference,1
bit,look,1
bit,think,1
bit,tolerance,1
close,difference,1
china,got,1
close,little,1
close,material,1
close,think,1
close,tolerance,1
difference,little,1
difference,look,1
difference,model,1
difference,think,1
difference,tolerance,1
identical,iphone,1
identical,think,1
identical,tolerance,1
china,inside,1
china,label,1
iphone,tolerance,1
little,look,1
little,think,1
little,tolerance,1
look,material,1
china,mean,1
look,tolerance,1
material,model,1
material,think,1
material,tolerance,1
model,think,1
model,tolerance,1
think,tolerance,1
allow,display,1
allow,ever,1
allow,grow,1
allow,height,1
allow,increase,1
allow,inside,1
allow,significant,1
allow,slightly,1
allow,small,1
allow,think,1
display,ever,1
display,grow,1
display,height,1
display,increase,1
display,inside,1
display,significant,1
display,slightly,1
display,small,1
display,think,1
ever,grow,1
ever,height,1
ever,increase,1
ever,inside,1
ever,significant,1
ever,slightly,1
ever,small,1
ever,think,1
grow,height,1
grow,increase,1
grow,inside,1
grow,significant,1
grow,slightly,1
grow,small,1
grow,think,1
height,increase,1
height,inside,1
height,slightly,1
china,number,1
height,think,1
increase,inside,1
increase,significant,1
china,probably,1
china,related,1
increase,think,1
inside,significant,1
inside,slightly,1
inside,small,1
inside,think,1
significant,slightly,1
significant,small,1
significant,think,1
china,something,1
slightly,think,1
small,think,1
absolutely,case,1
absolutely,covered,1
absolutely,increase,1
absolutely,iphone,1
absolutely,later,1
absolutely,new,1
absolutely,picking,1
absolutely,slightly,1
absolutely,small,1
absolutely,thinking,1
case,covered,1
case,increase,1
case,iphone,1
china,tell,1
case,new,1
case,picking,1
case,slightly,1
china,well,1
case,thinking,1
covered,increase,1
covered,iphone,1
covered,later,1
covered,new,1
covered,picking,1
covered,slightly,1
covered,small,1
covered,thinking,1
increase,iphone,1
increase,later,1
increase,new,1
increase,picking,1
increase,thinking,1
iphone,later,1
iphone,picking,1
iphone,slightly,1
iphone,small,1
got,inside,1
later,new,1
later,picking,1
later,slightly,1
later,small,1
later,thinking,1
new,picking,1
new,slightly,1
new,small,1
got,label,1
picking,slightly,1
picking,small,1
picking,thinking,1
slightly,thinking,1
small,thinking,1
case,course,1
case,dupont,1
case,extremely,1
case,kevlar,1
case,made,1
got,mean,1
case,pretty,1
case,product,1
got,number,1
course,dupont,1
course,extremely,1
course,kevlar,1
course,later,1
course,made,1
course,much,1
course,phone,1
course,pretty,1
course,product,1
course,thin,1
dupont,extremely,1
got,probably,1
dupont,later,1
dupont,made,1
got,related,1
dupont,phone,1
got,something,1
dupont,product,1
got,tell,1
extremely,kevlar,1
extremely,later,1
extremely,made,1
extremely,much,1
extremely,phone,1
extremely,pretty,1
extremely,product,1
extremely,thin,1
kevlar,later,1
kevlar,made,1
pro,towards,1
kevlar,phone,1
inside,label,1
kevlar,product,1
inside,probably,1
later,made,1
later,much,1
inside,something,1
later,pretty,1
later,product,1
inside,tell,1
made,much,1
made,phone,1
made,pretty,1
made,product,1
made,thin,1
much,phone,1
iphone,label,1
much,product,1
iphone,probably,1
phone,pretty,1
iphone,something,1
pretty,product,1
iphone,tell,1
product,thin,1
chosen,dupont,1
chosen,fact,1
chosen,get,1
chosen,kevlar,1
chosen,make,1
chosen,material,1
chosen,much,1
chosen,pretty,1
chosen,still,1
chosen,strong,1
chosen,thin,1
dupont,fact,1
dupont,get,1
dupont,make,1
dupont,material,1
dupont,still,1
dupont,strong,1
fact,get,1
fact,kevlar,1
fact,make,1
fact,material,1
fact,much,1
fact,pretty,1
fact,still,1
fact,strong,1
label,mean,1
get,kevlar,1
get,make,1
get,material,1
get,much,1
get,pretty,1
label,number,1
label,probably,1
get,thin,1
kevlar,make,1
kevlar,material,1
kevlar,still,1
kevlar,strong,1
make,material,1
make,much,1
make,pretty,1
make,still,1
make,strong,1
make,thin,1
material,pretty,1
material,still,1
material,strong,1
material,thin,1
much,still,1
much,strong,1
pretty,still,1
pretty,strong,1
label,related,1
still,thin,1
strong,thin,1
beauty,closer,1
beauty,enough,1
beauty,get,1
beauty,intended,1
beauty,phone,1
beauty,rigid,1
beauty,still,1
beauty,strong,1
beauty,use,1
beauty,used,1
beauty,way,1
closer,enough,1
closer,get,1
closer,intended,1
closer,phone,1
closer,rigid,1
closer,still,1
closer,strong,1
closer,use,1
closer,used,1
closer,way,1
enough,get,1
enough,intended,1
enough,phone,1
enough,rigid,1
enough,still,1
enough,strong,1
enough,use,1
enough,used,1
enough,way,1
get,intended,1
get,rigid,1
get,use,1
get,used,1
get,way,1
intended,phone,1
intended,rigid,1
intended,still,1
intended,strong,1
intended,use,1
intended,used,1
intended,way,1
phone,rigid,1
phone,still,1
phone,strong,1
phone,use,1
label,something,1
phone,way,1
rigid,still,1
rigid,strong,1
rigid,use,1
rigid,used,1
rigid,way,1
still,use,1
still,used,1
still,way,1
strong,use,1
strong,used,1
strong,way,1
use,used,1
use,way,1
used,way,1
factor,feel,1
factor,got,1
factor,holding,1
factor,like,1
factor,manufacturer,1
factor,phone,1
factor,really,1
factor,thin,1
factor,used,1
feel,got,1
feel,like,1
feel,manufacturer,1
feel,phone,1
label,tell,1
feel,thin,1
form,got,1
form,holding,1
form,like,1
form,manufacturer,1
form,phone,1
form,really,1
form,thin,1
form,used,1
label,well,1
mean,probably,1
got,manufacturer,1
mean,something,1
got,really,1
got,thin,1
got,used,1
holding,like,1
holding,manufacturer,1
mean,tell,1
holding,really,1
holding,thin,1
holding,used,1
like,manufacturer,1
like,thin,1
like,used,1
manufacturer,phone,1
manufacturer,really,1
manufacturer,thin,1
manufacturer,used,1
phone,really,1
really,thin,1
really,used,1
thin,used,1
also,blue,1
also,case,1
also,classic,1
also,coffee,1
number,probably,1
also,holding,1
also,later,1
number,something,1
also,red,1
also,wiie,1
blue,case,1
blue,classic,1
number,tell,1
probably,related,1
blue,got,1
blue,holding,1
blue,later,1
blue,phone,1
blue,red,1
probably,something,1
case,classic,1
case,coffee,1
case,got,1
case,holding,1
case,red,1
case,wiie,1
classic,coffee,1
classic,color,1
classic,got,1
classic,holding,1
classic,later,1
classic,phone,1
classic,red,1
classic,wiie,1
probably,tell,1
coffee,got,1
coffee,holding,1
coffee,later,1
coffee,phone,1
coffee,red,1
probably,well,1
related,something,1
color,holding,1
color,later,1
related,tell,1
color,red,1
something,tell,1
got,later,1
got,red,1
got,wiie,1
holding,later,1
holding,red,1
holding,wiie,1
later,red,1
later,wiie,1
phone,red,1
phone,wiie,1
red,wiie,1
black,blue,1
black,coffee,1
black,double,1
black,favorite,1
black,like,1
black,midnight,1
black,personal,1
black,wiie,1
blue,double,1
blue,favorite,1
blue,kind,1
blue,like,1
blue,midnight,1
blue,personal,1
blue,would,1
coffee,double,1
coffee,favorite,1
coffee,kind,1
coffee,like,1
coffee,midnight,1
coffee,personal,1
coffee,would,1
color,double,1
color,favorite,1
color,midnight,1
color,personal,1
something,well,1
double,favorite,1
double,kind,1
double,like,1
double,midnight,1
double,personal,1
double,wiie,1
double,would,1
favorite,kind,1
favorite,like,1
favorite,midnight,1
favorite,personal,1
favorite,wiie,1
favorite,would,1
kind,like,1
kind,midnight,1
kind,personal,1
kind,wiie,1
kind,would,1
like,midnight,1
like,personal,1
like,wiie,1
like,would,1
midnight,personal,1
midnight,wiie,1
midnight,would,1
personal,wiie,1
personal,would,1
wiie,would,1
actually,assuming,1
actually,iphone,1
actually,new,1
actually,quite,1
actually,well,1
actually,would,1
assuming,black,1
assuming,color,1
tell,well,1
assuming,new,1
assuming,quite,1
assuming,well,1
assuming,would,1
black,iphone,1
black,new,1
black,well,1
exist,indicate,1
color,new,1
color,well,1
iphone,would,1
new,quite,1
exist,iphone,1
new,would,1
quite,well,1
quite,would,1
well,would,1
also,assuming,1
also,close,1
also,come,1
also,forget,1
exist,max,1
exist,mean,1
exist,number,1
also,particular,1
exist,obviously,1
assuming,close,1
assuming,come,1
assuming,forget,1
assuming,got,1
assuming,maglock,1
assuming,match,1
assuming,model,1
assuming,particular,1
assuming,ring,1
close,come,1
close,forget,1
close,got,1
close,maglock,1
close,match,1
close,particular,1
close,ring,1
come,forget,1
come,got,1
come,maglock,1
come,match,1
come,model,1
come,particular,1
come,ring,1
forget,got,1
forget,iphone,1
forget,maglock,1
forget,match,1
forget,model,1
forget,particular,1
forget,ring,1
exist,official,1
exist,plus,1
got,particular,1
exist,pro,1
iphone,maglock,1
exist,related,1
iphone,particular,1
iphone,ring,1
exist,well,1
maglock,model,1
maglock,particular,1
indicate,inside,1
match,model,1
match,particular,1
indicate,iphone,1
model,ring,1
particular,ring,1
actually,also,1
actually,choose,1
actually,enhance,1
indicate,max,1
actually,maglock,1
indicate,mean,1
actually,match,1
actually,phone,1
actually,ring,1
also,choose,1
indicate,number,1
also,enhance,1
indicate,obviously,1
indicate,official,1
indicate,plus,1
choose,color,1
choose,device,1
choose,enhance,1
choose,going,1
choose,got,1
choose,grip,1
choose,maglock,1
choose,magnetic,1
choose,match,1
choose,phone,1
choose,ring,1
color,enhance,1
color,going,1
color,grip,1
color,maglock,1
color,magnetic,1
color,match,1
color,ring,1
device,enhance,1
indicate,pro,1
indicate,product,1
indicate,related,1
device,maglock,1
indicate,well,1
device,match,1
device,phone,1
device,ring,1
enhance,going,1
enhance,got,1
enhance,grip,1
enhance,maglock,1
enhance,magnetic,1
enhance,match,1
enhance,phone,1
enhance,ring,1
indicate,yet,1
going,maglock,1
inside,max,1
going,match,1
going,ring,1
got,grip,1
got,magnetic,1
grip,maglock,1
inside,obviously,1
grip,match,1
grip,phone,1
grip,ring,1
maglock,magnetic,1
maglock,phone,1
magnetic,match,1
magnetic,phone,1
magnetic,ring,1
match,phone,1
phone,ring,1
actually,get,1
actually,go,1
actually,later,1
actually,lock,1
actually,maximum,1
actually,order,1
actually,outside,1
case,get,1
case,go,1
case,grip,1
case,lock,1
case,magnetic,1
case,maximum,1
case,order,1
case,outside,1
inside,official,1
device,go,1
device,later,1
device,lock,1
device,maximum,1
device,order,1
device,outside,1
get,go,1
inside,plus,1
get,later,1
get,lock,1
inside,pro,1
get,maximum,1
get,order,1
get,outside,1
go,grip,1
go,later,1
go,lock,1
go,magnetic,1
go,maximum,1
go,order,1
go,outside,1
grip,later,1
grip,lock,1
grip,maximum,1
grip,order,1
grip,outside,1
later,lock,1
later,magnetic,1
later,maximum,1
later,order,1
later,outside,1
lock,magnetic,1
lock,maximum,1
lock,order,1
lock,outside,1
magnetic,maximum,1
magnetic,order,1
magnetic,outside,1
maximum,order,1
maximum,outside,1
order,outside,1
always,charge,1
always,course,1
always,friend,1
always,lock,1
always,looking,1
always,need,1
always,new,1
always,thinking,1
iphone,max,1
iphone,product,1
iphone,yet,1
charge,iphone,1
charge,lock,1
max,mean,1
charge,need,1
charge,new,1
charge,thing,1
charge,thinking,1
max,obviously,1
max,official,1
course,lock,1
course,looking,1
course,need,1
course,new,1
max,product,1
course,thinking,1
friend,going,1
friend,iphone,1
friend,lock,1
friend,looking,1
friend,need,1
friend,new,1
friend,thing,1
friend,thinking,1
going,lock,1
going,looking,1
going,need,1
going,thinking,1
iphone,lock,1
iphone,need,1
lock,looking,1
lock,need,1
lock,new,1
lock,thing,1
lock,thinking,1
looking,need,1
looking,new,1
looking,thing,1
looking,thinking,1
need,new,1
need,thing,1
need,thinking,1
thing,thinking,1
ankor,charge,1
ankor,charging,1
ankor,course,1
ankor,covered,1
ankor,different,1
ankor,friend,1
ankor,including,1
ankor,max,1
ankor,number,1
ankor,sponsor,1
ankor,wat,1
ankor,way,1
ankor,wireless,1
charge,charging,1
charge,covered,1
charge,different,1
charge,including,1
charge,max,1
charge,number,1
charge,sponsor,1
charge,wat,1
charge,way,1
charge,wireless,1
charging,course,1
charging,covered,1
charging,different,1
charging,friend,1
charging,including,1
max,related,1
charging,number,1
charging,sponsor,1
max,well,1
charging,way,1
max,yet,1
course,covered,1
course,different,1
course,including,1
course,max,1
course,number,1
course,sponsor,1
course,wat,1
course,way,1
course,wireless,1
covered,different,1
covered,friend,1
covered,including,1
covered,max,1
covered,number,1
covered,sponsor,1
covered,wat,1
covered,way,1
covered,wireless,1
different,friend,1
different,including,1
different,max,1
different,number,1
different,sponsor,1
different,wat,1
different,way,1
different,wireless,1
friend,including,1
friend,max,1
friend,number,1
friend,sponsor,1
friend,wat,1
friend,way,1
friend,wireless,1
including,max,1
including,number,1
including,sponsor,1
including,wat,1
including,way,1
including,wireless,1
max,sponsor,1
mean,pro,1
max,way,1
mean,product,1
number,sponsor,1
number,wat,1
number,way,1
number,wireless,1
sponsor,wat,1
sponsor,way,1
sponsor,wireless,1
wat,way,1
mean,yet,1
way,wireless,1
number,obviously,1
airpods,charging,1
airpods,device,1
airpods,everything,1
airpods,get,1
airpods,going,1
number,official,1
airpods,max,1
airpods,station,1
airpods,wat,1
airpods,wireless,1
apple,charging,1
apple,everything,1
number,plus,1
apple,max,1
apple,station,1
apple,wat,1
apple,wireless,1
charging,device,1
charging,everything,1
charging,get,1
charging,going,1
charging,got,1
charging,station,1
device,everything,1
device,max,1
device,station,1
device,wat,1
device,wireless,1
everything,get,1
everything,going,1
everything,got,1
everything,max,1
everything,station,1
everything,wat,1
everything,wireless,1
get,got,1
get,max,1
get,station,1
get,wat,1
get,wireless,1
going,max,1
going,station,1
going,wat,1
going,wireless,1
got,max,1
got,station,1
got,wat,1
got,wireless,1
max,station,1
station,wat,1
station,wireless,1
airpods,almost,1
airpods,artistic,1
airpods,course,1
airpods,iphone,1
airpods,nice,1
airpods,quality,1
airpods,thing,1
airpods,watch,1
almost,artistic,1
almost,course,1
number,pro,1
number,product,1
almost,nice,1
almost,quality,1
almost,thing,1
almost,watch,1
apple,artistic,1
number,yet,1
obviously,product,1
apple,quality,1
apple,thing,1
obviously,related,1
artistic,course,1
artistic,got,1
artistic,iphone,1
obviously,well,1
obviously,yet,1
artistic,thing,1
artistic,watch,1
course,nice,1
course,quality,1
course,watch,1
got,nice,1
got,quality,1
got,thing,1
got,watch,1
iphone,nice,1
iphone,quality,1
iphone,watch,1
official,pro,1
nice,thing,1
official,product,1
quality,thing,1
quality,watch,1
thing,watch,1
also,artistic,1
also,even,1
also,kind,1
official,related,1
official,well,1
also,product,1
also,quality,1
official,yet,1
also,standing,1
artistic,even,1
artistic,going,1
artistic,kind,1
artistic,look,1
artistic,product,1
artistic,setup,1
artistic,standing,1
even,going,1
even,kind,1
even,look,1
even,nice,1
even,product,1
even,quality,1
even,setup,1
even,standing,1
going,kind,1
plus,product,1
going,quality,1
plus,related,1
going,standing,1
plus,well,1
kind,nice,1
kind,product,1
kind,quality,1
kind,setup,1
kind,standing,1
look,nice,1
look,quality,1
look,setup,1
look,standing,1
nice,product,1
plus,yet,1
nice,standing,1
product,quality,1
product,setup,1
product,standing,1
quality,setup,1
quality,standing,1
setup,standing,1
also,apple,1
also,get,1
also,increase,1
also,pad,1
also,sticky,1
also,want,1
also,watch,1
apple,grip,1
apple,increase,1
apple,magnetic,1
apple,pad,1
apple,setup,1
apple,sticky,1
apple,want,1
get,increase,1
get,nice,1
get,pad,1
get,setup,1
get,sticky,1
get,want,1
get,watch,1
going,increase,1
going,pad,1
going,sticky,1
going,want,1
going,watch,1
grip,increase,1
grip,nice,1
grip,pad,1
grip,setup,1
grip,sticky,1
grip,want,1
grip,watch,1
increase,magnetic,1
increase,nice,1
increase,pad,1
increase,setup,1
increase,sticky,1
increase,want,1
increase,watch,1
magnetic,nice,1
magnetic,pad,1
magnetic,setup,1
magnetic,sticky,1
magnetic,want,1
magnetic,watch,1
nice,pad,1
nice,sticky,1
nice,want,1
pad,setup,1
pad,sticky,1
pad,want,1
pad,watch,1
setup,sticky,1
setup,want,1
setup,watch,1
sticky,want,1
sticky,watch,1
want,watch,1
angle,brake,1
angle,charger,1
angle,fall,1
angle,include,1
angle,iphone,1
angle,little,1
angle,magnetic,1
angle,new,1
angle,power,1
angle,really,1
angle,since,1
brake,charger,1
brake,fall,1
brake,include,1
pro,product,1
brake,little,1
brake,magnetic,1
pro,related,1
brake,power,1
brake,really,1
pro,well,1
charger,fall,1
charger,include,1
charger,iphone,1
charger,little,1
charger,magnetic,1
charger,new,1
pro,yet,1
charger,really,1
charger,since,1
fall,include,1
fall,iphone,1
fall,little,1
fall,magnetic,1
fall,new,1
fall,power,1
fall,really,1
fall,since,1
include,iphone,1
include,little,1
include,magnetic,1
include,new,1
include,power,1
include,really,1
include,since,1
iphone,magnetic,1
iphone,power,1
iphone,really,1
product,related,1
little,magnetic,1
little,new,1
little,power,1
little,really,1
little,since,1
magnetic,new,1
magnetic,power,1
magnetic,really,1
magnetic,since,1
new,power,1
new,really,1
product,well,1
power,really,1
power,since,1
really,since,1
apple,brake,1
apple,come,1
apple,compatible,1
apple,fully,1
apple,mag,1
apple,new,1
apple,original,1
apple,safe,1
apple,since,1
brake,come,1
brake,compatible,1
brake,fully,1
brake,mag,1
brake,one,1
brake,original,1
brake,safe,1
come,compatible,1
come,fully,1
come,mag,1
come,new,1
come,one,1
