token_a,token_b,count
mean,quality,3
pro,quality,3
display,model,3
instead,use,3
phone,smoother,3
capture,image,3
eye,get,3
get,seen,3
good,one,3
one,seen,3
one,two,3
seen,still,3
slightly,thing,3
better,depth,3
better,spatial,3
depth,make,3
aligned,camera,3
aligned,depth,3
better,tell,3
difference,using,3
make,without,3
good,reason,3
like,yet,3
nothing,wow,3
camera,series,3
innovative,new,3
different,shit,3
new,shit,3
card,tray,3
either,iphone,3
get,saying,3
get,someone,3
nice,phone,3
phone,rate,3
phone,saving,3
already,people,3
feature,get,3
series,still,3
iphone,issue,3
iphone,reading,3
iphone,zero,3
buy,long,3
buy,made,3
buy,never,3
fan,never,3
fall,iphone,3
enough,see,3
first,people,3
going,someone,3
like,nokia,3
iphone,red,3
product,red,3
later,still,3
get,literally,3
literally,new,3
bad,best,3
black,model,3
color,model,3
seen,since,3
another,like,3
fingerprint,shutter,3
fine,last,3
last,look,3
last,video,3
model,yeah,3
matter,year,3
fine,work,3
away,design,3
away,new,3
case,latercase,3
apple,paying,3
copying,lol,3
lol,nothing,3
apple,looked,3
camera,medium,3
buy,got,3
company,going,3
status,symbol,3
camera,huge,3
every,ridiculous,3
ridiculous,year,3
android,want,3
problem,think,3
software,still,3
still,support,3
buy,congratulation,3
apple,newest,3
every,surely,3
surely,year,3
camera,next,3
better,ultra,3
still,ultra,3
much,price,3
fan,product,3
fan,year,3
change,see,3
look,see,3
maybe,vision,3
get,matter,3
samsung,video,3
many,time,3
apple,colour,3
apple,prefer,3
apple,red,3
battery,say,3
bump,last,3
camera,colour,3
camera,say,3
camera,seems,3
pro,worth,3
camera,guess,3
layout,lol,3
lol,went,3
screen,went,3
another,old,3
another,product,3
apple,bump,3
making,screen,3
protector,screen,3
screen,watch,3
bigger,much,3
bigger,think,3
going,got,3
little,new,3
little,one,3
company,making,3
company,money,3
company,value,3
give,making,3
going,lot,3
going,watch,3
keep,making,3
making,money,3
back,galaxy,3
flip,make,3
designer,iphone,3
case,drop,3
lol,much,3
much,please,3
apple,yearly,3
one,yearly,3
back,innovation,3
anyone,model,3
point,price,3
bring,mini,3
apple,top,3
already,less,3
less,phone,3
last,time,3
io,think,3
io,year,3
nice,upgrade,3
say,watch,3
apple,everytime,3
glass,pro,3
antenna,cut,3
button,cut,3
colour,red,3
get,red,3
get,say,3
last,old,3
going,plus,3
got,much,3
got,stop,3
io,stop,3
buy,come,3
buy,less,3
going,innovation,3
change,little,3
change,worth,3
gon,long,3
lost,product,3
anyone,feel,3
last,really,3
act,camera,3
camera,press,3
every,google,3
bottom,new,3
new,press,3
press,shutter,3
shutter,take,3
different,something,3
lol,video,3
stick,thing,3
model,update,3
design,older,3
older,samsung,3
big,still,3
island,still,3
releasing,yearly,3
good,wow,3
look,looked,3
must,really,3
really,wow,3
around,know,3
believe,phone,3
couple,upgrade,3
bro,new,3
definitely,still,3
hold,new,3
honestly,max,3
honestly,year,3
apple,given,3
apple,half,3
iphone,sale,3
hopefully,like,3
longer,look,3
one,way,3
way,year,3
change,notch,3
design,island,3
camera,supposed,3
flip,get,3
know,upgrading,3
case,even,3
case,still,3
case,way,3
dropped,still,3
dropped,year,3
durable,iphone,3
durable,look,3
boring,time,3
feel,time,3
camera,playing,3
new,problem,3
come,old,3
iphone,knew,3
knew,know,3
know,old,3
case,used,3
mock,video,3
side,slot,3
even,mean,3
mean,need,3
mean,want,3
fine,iphones,3
dont,much,3
classic,design,3
classic,iphone,3
pro,rate,3
pro,refresh,3
brand,company,3
car,company,3
sell,someone,3
left,right,3
dont,new,3
flip,want,3
back,podcast,3
get,pay,3
camera,yeah,3
feel,mean,3
apple,person,3
fuck,phone,3
choice,iphone,3
choice,max,3
choice,pro,3
apple,pixel,3
change,dont,3
change,user,3
dont,google,3
dont,make,3
future,phone,3
google,like,3
google,make,3
google,pixel,3
know,user,3
much,next,3
newer,pro,3
phone,stay,3
size,small,3
way,work,3
another,came,3
another,much,3
best,year,3
came,pro,3
future,make,3
future,new,3
called,make,3
cause,feel,3
cause,make,3
cause,think,3
device,well,3
huge,one,3
money,one,3
samsung,seen,3
get,remember,3
kid,money,3
let,time,3
button,capacitive,3
capture,zoom,3
press,zoom,3
added,make,3
apple,meant,3
every,smart,3
added,love,3
better,little,3
better,though,3
case,work,3
get,though,3
product,way,3
design,original,3
design,risk,3
idea,iphone,3
need,sense,3
risk,year,3
button,control,3
case,latest,3
might,say,3
build,like,3
iphone,us,3
know,yet,3
cool,really,3
one,prefer,3
phone,prefer,3
anyone,look,3
apple,others,3
design,money,3
ago,switched,3
change,try,3
every,try,3
new,try,3
new,week,3
week,year,3
exactly,plus,3
exactly,pro,3
inch,iphone,3
front,iphone,3
front,pro,3
iphone,leaked,3
already,iphones,3
button,iphones,3
light,nothing,3
light,phone,3
money,nothing,3
money,user,3
new,pixel,3
nothing,pixel,3
nothing,user,3
phone,pixel,3
pixel,user,3
release,user,3
apple,io,3
crazy,still,3
go,like,3
better,pretty,3
broke,lol,3
broke,pro,3
max,wife,3
make,user,3
finally,new,3
iphone,original,3
go,last,3
gon,point,3
phone,samsungs,3
case,plus,3
currently,using,3
used,using,3
need,saying,3
release,saying,3
apple,innovating,3
buy,spend,3
change,went,3
enough,reason,3
buying,since,3
buying,stop,3
rich,year,3
rich,yearly,3
stop,till,3
come,see,3
come,someone,3
completely,point,3
ive,year,3
model,saying,3
last,week,3
mean,model,3
mean,upgrade,3
mean,went,3
model,really,3
new,went,3
nothing,think,3
people,rich,3
nothing,show,3
idk,year,3
iphone,yearly,3
iphones,island,3
iphones,using,3
iphones,yearly,3
last,think,3
last,using,3
even,worse,3
fact,feature,3
cheaper,look,3
previous,version,3
much,waste,3
release,stop,3
max,traded,3
pro,traded,3
phone,usually,3
camera,exactly,3
exactly,think,3
making,think,3
consumer,iphone,3
consumer,know,3
even,nothing,3
even,fact,3
big,fan,3
big,going,3
know,risk,3
get,smart,3
kind,like,3
phone,useless,3
gaming,like,3
gaming,phone,3
company,pro,3
company,stop,3
make,pixel,3
gon,someone,3
point,really,3
really,see,3
see,stop,3
comment,phone,3
case,money,3
case,watch,3
identical,look,3
believe,design,3
design,series,3
awesome,better,3
broke,even,3
complaining,even,3
apple,laptop,3
apple,value,3
bad,company,3
bad,making,3
believe,year,3
brought,company,3
buy,chinese,3
case,company,3
deep,iphone,3
deep,pro,3
iphone,purple,3
still,strong,3
every,saying,3
fact,max,3
fact,pro,3
phone,worse,3
make,ultra,3
make,wait,3
make,watch,3
ultra,watch,3
iphone,picture,3
got,make,3
bigger,look,3
awesome,iphone,3
know,might,3
know,person,3
look,stuff,3
mean,might,3
might,point,3
might,regular,3
phone,stuff,3
every,wan,3
better,rolih,3
hardware,much,3
much,quality,3
android,display,3
android,screen,3
android,smoother,3
iphones,might,3
iphones,person,3
cause,pro,3
buy,must,3
buy,promax,3
apple,heard,3
still,us,3
last,upgraded,3
fold,samsung,3
buy,exactly,3
current,people,3
enough,even,3
even,nobody,3
funny,people,3
iphones,reason,3
latest,updated,3
people,replace,3
cause,max,3
guy,samsung,3
making,mean,3
different,going,3
middle,phone,3
anyone,people,3
justin,user,3
android,know,3
iphone,percent,3
iphones,notch,3
samsung,using,3
screen,zacgougeon,3
see,still,3
apple,display,3
broke,user,3
android,price,3
better,making,3
month,pro,3
android,using,3
current,much,3
current,really,3
difference,samsung,3
display,much,3
feature,zacgougeon,3
iphones,much,3
max,stop,3
people,since,3
people,wan,3
pro,stop,3
since,stop,3
wan,year,3
keep,see,3
early,fake,3
using,well,3
good,job,3
different,really,3
know,long,3
long,people,3
day,innovation,3
looked,samsung,3
technology,year,3
innovation,said,3
seen,series,3
battery,processor,3
single,yet,3
apple,inside,3
confused,phone,3
confused,year,3
planning,upgrade,3
android,month,3
completely,phone,3
fine,wild,3
little,phone,3
different,form,3
factor,iphone,3
lol,mean,3
factor,innovation,3
completely,day,3
justin,samsung,3
phone,series,3
everyone,time,3
apple,whole,3
dbone,trini,3
device,even,3
doesnt,iphone,3
pretty,think,3
pretty,want,3
saying,think,3
real,thing,3
thing,week,3
damn,pro,3
different,model,3
different,say,3
extremely,phone,3
generation,iphone,3
generation,iphones,3
generation,phone,3
generation,point,3
ever,iphones,3
review,unit,3
much,video,3
fact,literally,3
fact,mean,3
literally,smxke,3
benchmark,bigpoppa,3
bigpoppa,fact,3
fact,lie,3
enough,know,3
enough,look,3
time,well,3
instead,release,3
apple,original,3
android,mean,3
camera,likely,3
every,manufacturer,3
best,fact,3
chip,fastest,3
pro,watching,3
something,time,3
absolutely,camera,3
apple,junk,3
camera,must,3
camera,trash,3
buy,might,3
camera,line,3
working,year,3
apple,brought,3
apple,chinese,3
iphone,social,3
medium,phone,3
much,smxke,3
job,new,3
one,watching,3
apps,better,3
better,smxke,3
certain,phone,3
fact,iphone,3
fact,original,3
iphone,medium,3
guy,two,3
screen,working,3
feel,look,3
feel,non,3
iphone,stuff,3
lie,smxke,3
benchmark,delusional,3
benchmark,look,3
bigpoppa,delusional,3
delusional,look,3
battery,changed,3
battery,charging,3
dont,switch,3
know,switch,3
battery,upgrading,3
mine,new,3
one,upgrading,3
either,people,3
heavy,like,3
exactly,new,3
different,let,3
back,series,3
iphone,section,3
like,section,3
android,ever,3
forgot,iphone,3
innovation,nothing,3
processor,year,3
battery,worse,3
life,worse,3
iphone,worse,3
much,point,3
better,point,3
changed,display,3
camera,stuff,3
corner,iphone,3
corner,look,3
corner,phone,3
fact,saying,3
mean,sheep,3
different,use,3
model,newest,3
improvement,many,3
improvement,model,3
iphone,seen,3
like,non,3
look,non,3
many,say,3
model,say,3
prefer,say,3
apple,playing,3
apple,position,3
camera,color,3
feel,seen,3
great,like,3
great,model,3
great,seen,3
improvement,iphone,3
understand,year,3
feel,last,3
feeling,iphone,3
iphones,lol,3
even,yeah,3
better,lot,3
one,price,3
know,tech,3
like,yearly,3
io,last,3
last,night,3
got,mine,3
heard,people,3
iphone,run,3
basically,improvement,3
care,every,3
point,update,3
android,first,3
buy,use,3
car,model,3
car,release,3
android,game,3
actually,fact,3
actually,upgrade,3
business,one,3
consumer,every,3
consumer,thing,3
exactly,keep,3
going,release,3
keep,think,3
obviously,year,3
great,point,3
mean,much,3
much,sure,3
always,really,3
anything,hardly,3
changed,every,3
every,hardly,3
greatest,new,3
hardly,year,3
camera,main,3
new,risk,3
button,every,3
every,right,3
main,year,3
brand,people,3
change,innovation,3
issue,samsung,3
even,screen,3
google,one,3
mine,still,3
worth,year,3
anything,still,3
channel,maybe,3
day,know,3
day,tech,3
change,kurtschwoerer,3
apple,lew,3
away,camera,3
away,literally,3
away,one,3
button,research,3
camera,google,3
camera,research,3
android,something,3
consumer,new,3
people,upgraded,3
people,whole,3
release,update,3
something,thing,3
newest,upgrade,3
new,yeah,3
bought,upgrade,3
coming,upgrade,3
fact,time,3
go,need,3
need,older,3
need,understand,3
older,say,3
much,yeah,3
changed,lot,3
changed,mean,3
changed,people,3
new,processor,3
comment,lmao,3
exactly,people,3
best,first,3
every,watch,3
feel,using,3
enough,max,3
contract,get,3
contract,phone,3
lot,old,3
made,ultra,3
doesnt,much,3
android,saying,3
stuff,year,3
lot,need,3
lot,release,3
pixel,samsung,3
newest,phone,3
theoddgamer,upgrade,3
change,point,3
user,using,3
day,till,3
give,know,3
give,maybe,3
take,way,3
product,upgrade,3
every,matter,3
old,yearly,3
obsolete,year,3
say,user,3
big,design,3
big,ugly,3
camera,kinda,3
design,special,3
nothing,ugly,3
apple,end,3
apple,high,3
new,option,3
new,super,3
new,ultra,3
option,screen,3
phone,single,3
screen,ultra,3
ultra,year,3
pro,seen,3
io,phone,3
apps,like,3
apps,security,3
android,lifeontwowheels,3
lifeontwowheels,phone,3
lol,zacgougeon,3
model,please,3
need,single,3
every,might,3
customer,every,3
releasing,upgrade,3
apple,lifeontwowheels,3
quality,thing,3
battery,lol,3
guy,one,3
health,matrixx,3
current,like,3
day,end,3
day,enough,3
day,model,3
actually,close,3
get,zacgougeon,3
old,zacgougeon,3
change,wow,3
phone,soumalyadatta,3
know,zacgougeon,3
change,ultra,3
chip,year,3
come,day,3
come,layout,3
come,release,3
company,layout,3
camera,high,3
camera,least,3
camera,option,3
change,end,3
change,least,3
actually,pretty,3
android,flagship,3
lmao,zacgougeon,3
enough,need,3
enough,release,3
apple,single,3
battery,chip,3
battery,company,3
battery,option,3
battery,release,3
camera,end,3
like,sure,3
make,sure,3
make,ugly,3
samsung,sure,3
selling,year,3
better,button,3
camera,second,3
apple,taking,3
new,setup,3
nothing,stick,3
coming,samsung,3
device,time,3
etc,samsung,3
feature,nothing,3
latest,user,3
like,notice,3
spec,year,3
besides,getting,3
besides,iphone,3
besides,screen,3
changed,stick,3
feel,screen,3
iphone,setup,3
like,setup,3
going,iphones,3
going,please,3
design,made,3
design,tech,3
iphones,made,3
like,well,3
keeping,like,3
new,record,3
